step,M,N,K,median_ms,min_ms,max_ms,tflops,cublas_ms,speedup_vs_cublas,reference_ms,limit_ms,status,seed,warmup,repeat,trials,gpu,sm_count,tvm,torch,cuda
7,2048,2048,2048,0.04535040060679118,0.04535040060679118,0.04535040060679118,378.8250810165353,0.021377066771189373,0.4713754781691648,0.031,0.0403,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,4096,4096,4096,0.3171338717142741,0.3171338717142741,0.3171338717142741,433.37834816908935,0.12839787006378173,0.40486961979092373,0.23,0.29900000000000004,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,8192,8192,8192,2.791947682698568,2.791947682698568,2.791947682698568,393.81526902870286,0.8517866770426432,0.3050869048589569,2.075,2.6975000000000002,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,1024,1024,1024,0.01295360028743744,0.01295360028743744,0.01295360028743744,165.78276311973713,0.006843733290831248,0.5283267307134979,0.014,0.0182,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,2048,2048,2048,0.030996267000834146,0.030996267000834146,0.030996267000834146,554.2560716597798,0.02126400073369344,0.6860181173791412,0.023,0.0299,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,4096,4096,4096,0.1726784070332845,0.1726784070332845,0.1726784070332845,795.9243766101458,0.12838079929351806,0.7434675909928455,0.132,0.1716,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,8192,8192,8192,1.4460234324137369,1.4460234324137369,1.4460234324137369,760.3691635485249,0.8517514546712239,0.5890301882933252,1.109,1.4417,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,1024,1024,1024,0.020626133680343627,0.020626133680343627,0.020626133680343627,104.1146964952776,0.006808533271153768,0.33009256008275517,0.015,0.0195,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,2048,2048,2048,0.030968532959620158,0.030968532959620158,0.030968532959620158,554.7524387545518,0.021479467550913494,0.6935900896216347,0.023,0.0299,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,4096,4096,4096,0.14878613154093426,0.14878613154093426,0.14878613154093426,923.734974816437,0.12794026533762615,0.8598937549661814,0.116,0.15080000000000002,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,8192,8192,8192,0.9208362579345704,0.9208362579345704,0.9208362579345704,1194.035984467203,0.8528650919596354,0.9261853935602039,0.788,1.0244,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,1024,1024,1024,0.028918399413426717,0.028918399413426717,0.028918399413426717,74.26011437558783,0.006881066660086314,0.237947701105873,0.025,0.0325,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,2048,2048,2048,0.04530666669209798,0.04530666669209798,0.04530666669209798,379.1907557612569,0.021362133820851645,0.47150089336802736,0.035,0.045500000000000006,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,4096,4096,4096,0.14428586959838868,0.14428586959838868,0.14428586959838868,952.5461769371688,0.12765653133392335,0.8847472846041533,0.107,0.1391,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,8192,8192,8192,0.8845439910888672,0.8845439910888672,0.8845439910888672,1243.0265072769407,0.849021848042806,0.9598412929103349,0.728,0.9464,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
