step,M,N,K,median_ms,min_ms,max_ms,tflops,cublas_ms,speedup_vs_cublas,reference_ms,limit_ms,status,seed,warmup,repeat,trials,gpu,sm_count,tvm,torch,cuda,samples_ms,cublas_samples_ms,trial_orders,cublas_speedup_samples,paired_speedup_vs_cublas,git_revision,git_dirty,gemm_kernels_sha256,utils_sha256,benchmark_sha256,benchmark_diagnostics_sha256,compiler,ptxas_reg_level,TVM_CUDA_PTXAS_EXTRA_OPTS,TVM_CUDA_NVRTC_EXTRA_OPTS,TVM_CUDA_NVCC_NO_FAST_MATH,TVM_KERNEL_DEBUG,TVM_KERNEL_DUMP,CUDA_LAUNCH_BLOCKING,CUDA_VISIBLE_DEVICES,target,comparison_order
4,512,512,512,0.00839573343594869,0.00839573343594869,0.00839573343594869,31.972841687733702,0.005593599875768026,0.6662431481944696,0.015,0.0195,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.00839573343594869],[0.005593599875768026],"[['kernel', 'cublas']]",[0.6662431481944696],0.6662431481944696,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
4,1024,1024,1024,0.012456533312797547,0.012456533312797547,0.012456533312797547,172.398178054381,0.005982933441797892,0.4803048562196007,0.017,0.0221,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.012456533312797547],[0.005982933441797892],"[['kernel', 'cublas']]",[0.4803048562196007],0.4803048562196007,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
4,2048,2048,2048,0.020819199085235596,0.020819199085235596,0.020819199085235596,825.19356838196,0.01256106694539388,0.6033405460972725,0.052,0.0676,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.020819199085235596],[0.01256106694539388],"[['kernel', 'cublas']]",[0.6033405460972725],0.6033405460972725,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
5,512,512,512,0.007411199808120728,0.007411199808120728,0.007411199808120728,36.22024273395858,0.0059445331494013464,0.8021013200706989,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.007411199808120728],[0.0059445331494013464],"[['kernel', 'cublas']]",[0.8021013200706989],0.8021013200706989,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
5,1024,1024,1024,0.01042560040950775,0.01042560040950775,0.01042560040950775,205.9817721425019,0.00584746648867925,0.5608757538171694,0.012,0.015600000000000001,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.01042560040950775],[0.00584746648867925],"[['kernel', 'cublas']]",[0.5608757538171694],0.5608757538171694,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
5,2048,2048,2048,0.019911466042200725,0.019911466042200725,0.019911466042200725,862.8128711160028,0.012635733683904011,0.6345958482978403,0.033,0.0429,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.019911466042200725],[0.012635733683904011],"[['kernel', 'cublas']]",[0.6345958482978403],0.6345958482978403,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
5,4096,4096,4096,0.15039679209391277,0.15039679209391277,0.15039679209391277,913.842320427809,0.08676160176595052,0.5768846566339905,0.272,0.3536,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.15039679209391277],[0.08676160176595052],"[['kernel', 'cublas']]",[0.5768846566339905],0.5768846566339905,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
6,1024,1024,1024,0.008451199531555176,0.008451199531555176,0.008451199531555176,254.10400499736204,0.005673600236574808,0.6713366801234145,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.008451199531555176],[0.005673600236574808],"[['kernel', 'cublas']]",[0.6713366801234145],0.6713366801234145,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
6,2048,2048,2048,0.02481493353843689,0.02481493353843689,0.02481493353843689,692.3197741952191,0.012630400061607362,0.508983835964888,0.035,0.045500000000000006,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.02481493353843689],[0.012630400061607362],"[['kernel', 'cublas']]",[0.508983835964888],0.508983835964888,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
6,4096,4096,4096,0.1555733362833659,0.1555733362833659,0.1555733362833659,883.4351486919622,0.08680213292439778,0.5579499353687049,0.239,0.3107,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.1555733362833659],[0.08680213292439778],"[['kernel', 'cublas']]",[0.5579499353687049],0.5579499353687049,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
6,8192,8192,8192,1.3400564829508463,1.3400564829508463,1.3400564829508463,820.4964803833051,0.6588479995727539,0.49165688756786574,2.143,2.7859,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[1.3400564829508463],[0.6588479995727539],"[['kernel', 'cublas']]",[0.49165688756786574],0.49165688756786574,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
7,1024,1024,1024,0.008387200037638346,0.008387200037638346,0.008387200037638346,256.0429748143559,0.0056320001681645715,0.6714994447360791,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.008387200037638346],[0.0056320001681645715],"[['kernel', 'cublas']]",[0.6714994447360791],0.6714994447360791,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
7,2048,2048,2048,0.022256000836690267,0.022256000836690267,0.022256000836690267,771.9207646540892,0.012600533167521159,0.5661634028494675,0.031,0.0403,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.022256000836690267],[0.012600533167521159],"[['kernel', 'cublas']]",[0.5661634028494675],0.5661634028494675,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
7,4096,4096,4096,0.14276906649271648,0.14276906649271648,0.14276906649271648,962.666191271984,0.08632106781005859,0.6046202439410245,0.23,0.29900000000000004,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.14276906649271648],[0.08632106781005859],"[['kernel', 'cublas']]",[0.6046202439410245],0.6046202439410245,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
7,8192,8192,8192,1.2777268727620443,1.2777268727620443,1.2777268727620443,860.5216429386047,0.6619221369425455,0.5180466585254466,2.075,2.6975000000000002,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[1.2777268727620443],[0.6619221369425455],"[['kernel', 'cublas']]",[0.5180466585254466],0.5180466585254466,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
8,1024,1024,1024,0.008424533406893413,0.008424533406893413,0.008424533406893413,254.9083188681775,0.005689600110054016,0.6753608580148159,0.014,0.0182,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.008424533406893413],[0.005689600110054016],"[['kernel', 'cublas']]",[0.6753608580148159],0.6753608580148159,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
8,2048,2048,2048,0.018172800540924072,0.018172800540924072,0.018172800540924072,945.3616763861987,0.012560000022252401,0.6911427874844069,0.023,0.0299,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0,[0.018172800540924072],[0.012560000022252401],"[['kernel', 'cublas']]",[0.6911427874844069],0.6911427874844069,9e3b989cc50a8143718048351bcd79a1e1343d47,True,727a44403b6c1ea0a0499c8212e5796d0fa2b31944929e9ecd50d60be4b961f2,af9cc13549f0726e295a5ae65c91f580c7728d2c795e53e0ffe3547023f38d30,99750ba84c133138994941c182c10eaa495663bf69570ad04c3f6be90fa2d1ab,5db36328f88d5a5758659814bdec098cf0e5ac20823ac5b713b0ef41d0e06f74,nvrtc,10,,,,,,,0,"{""kind"":""cuda"",""tag"":"""",""keys"":[""cuda"",""gpu""],""max_num_threads"":1024,""thread_warp_size"":32,""arch"":""sm_103a""}",paired_reverse_rotation_v1
