step,M,N,K,median_ms,min_ms,max_ms,tflops,cublas_ms,speedup_vs_cublas,reference_ms,limit_ms,status,seed,warmup,repeat,trials,gpu,sm_count,tvm,torch,cuda
5,2048,2048,2048,0.045442132155100505,0.045442132155100505,0.045442132155100505,378.06036753210975,0.021461333831151327,0.4722783199938929,0.033,0.0429,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
5,4096,4096,4096,0.36258986790974934,0.36258986790974934,0.36258986790974934,379.0479702709435,0.12746240297953287,0.3515332728802532,0.272,0.3536,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,1024,1024,1024,0.01658560037612915,0.01658560037612915,0.01658560037612915,129.4788008452663,0.0068351998925209045,0.4121165189991238,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,2048,2048,2048,0.0617141326268514,0.0617141326268514,0.0617141326268514,278.3782004662762,0.021542400121688843,0.3490675345296175,0.035,0.045500000000000006,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,4096,4096,4096,0.31437333424886066,0.31437333424886066,0.31437333424886066,437.1838782076922,0.12861119906107585,0.40910339729789585,0.239,0.3107,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
6,8192,8192,8192,2.789752451578776,2.789752451578776,2.789752451578776,394.1251587228697,0.8517717361450196,0.30532161936554086,2.143,2.7859,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,1024,1024,1024,0.01654293338457743,0.01654293338457743,0.01654293338457743,129.81274832443236,0.006967466572920481,0.4211747947565381,0.013,0.0169,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,2048,2048,2048,0.04533439874649048,0.04533439874649048,0.04533439874649048,378.95879638924214,0.02137813369433085,0.4715653959342699,0.031,0.0403,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,4096,4096,4096,0.31354560852050783,0.31354560852050783,0.31354560852050783,438.33799529362767,0.12797653675079346,0.4081592383151588,0.23,0.29900000000000004,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
7,8192,8192,8192,2.7803136189778646,2.7803136189778646,2.7803136189778646,395.4631665546482,0.8515136082967122,0.30626530851931616,2.075,2.6975000000000002,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,1024,1024,1024,0.012488533059755962,0.012488533059755962,0.012488533059755962,171.9564369749896,0.0068800002336502075,0.550905394631245,0.014,0.0182,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,2048,2048,2048,0.029421865940093994,0.029421865940093994,0.029421865940093994,583.9150113381666,0.021388800938924153,0.726969560070527,0.023,0.0299,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,4096,4096,4096,0.16894292831420898,0.16894292831420898,0.16894292831420898,813.5229739618562,0.1276682694753011,0.7556887450053956,0.132,0.1716,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
8,8192,8192,8192,1.4324384053548178,1.4324384053548178,1.4324384053548178,767.5803885638271,0.8524213155110677,0.5950840973856194,1.109,1.4417,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,1024,1024,1024,0.01867413322130839,0.01867413322130839,0.01867413322130839,114.99776843990716,0.006817066669464111,0.3650539807483754,0.015,0.0195,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,2048,2048,2048,0.028913066784540812,0.028913066784540812,0.028913066784540812,594.1904852924735,0.021588265895843506,0.7466612261064703,0.023,0.0299,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,4096,4096,4096,0.14353920618693033,0.14353920618693033,0.14353920618693033,957.5011393961172,0.12784746487935383,0.890679754163185,0.116,0.15080000000000002,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
9,8192,8192,8192,0.9037279764811198,0.9037279764811198,0.9037279764811198,1216.640024863688,0.8528256098429362,0.9436751235295557,0.788,1.0244,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,1024,1024,1024,0.0288810670375824,0.0288810670375824,0.0288810670375824,74.35610482138765,0.006940799951553345,0.2403235289929354,0.025,0.0325,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,2048,2048,2048,0.045324798425038657,0.045324798425038657,0.045324798425038657,379.03906428648054,0.02123946746190389,0.46860588904838085,0.035,0.045500000000000006,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,4096,4096,4096,0.14182613690694174,0.14182613690694174,0.14182613690694174,969.0664673619337,0.12791999975840251,0.9019494047302181,0.107,0.1391,SLOW,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
10,8192,8192,8192,0.8701248168945312,0.8701248168945312,0.8701248168945312,1263.625179316398,0.8518410364786784,0.978987175103099,0.728,0.9464,PASS,0,10,30,1,NVIDIA B300 SXM6 AC,148,0.26.0,2.14.0+cu130,13.0
