step,size,trial,role,start_ns,end_ns,wait_ns,work_ns,handoff_ns,epilogue_ns,start_cycles,end_cycles,sm_id,tile_m,tile_n,cta,cluster,cta_rank,tile_ordinal,consumer,elapsed_ns,unmeasured_ns
10,4096,2,writeback,1789358306103676480,1789358306103707552,25376,384,0,5152,101590735590236,101590735623874,114,4,23,120,60,0,2,1,31072,160
10,4096,2,writeback,1789358306103707072,1789358306103735104,25664,320,0,1920,101590735623360,101590735654031,114,4,31,120,60,0,3,0,28032,128
10,4096,2,writeback,1789358306103707712,1789358306103735360,25024,320,0,2144,101590735624059,101590735654322,114,4,31,120,60,0,3,1,27648,160
10,4096,2,writeback,1789358306103604992,1789358306103644864,34080,384,0,5312,101590735516192,101590735556410,115,4,7,121,60,1,0,0,39872,96
10,4096,2,writeback,1789358306103605024,1789358306103644256,34080,384,0,4608,101590735516209,101590735555764,115,4,7,121,60,1,0,1,39232,160
10,4096,2,writeback,1789358306103644992,1789358306103676256,25728,384,0,5056,101590735556543,101590735589982,115,4,15,121,60,1,1,0,31264,96
10,4096,2,writeback,1789358306103644416,1789358306103675648,26304,352,0,4448,101590735555897,101590735589319,115,4,15,121,60,1,1,1,31232,128
10,4096,2,writeback,1789358306103676384,1789358306103707424,25504,384,0,5056,101590735590115,101590735623747,115,4,23,121,60,1,2,0,31040,96
10,4096,2,writeback,1789358306103675776,1789358306103706784,26112,320,0,4448,101590735589452,101590735623059,115,4,23,121,60,1,2,1,31008,128
10,4096,2,writeback,1789358306103707552,1789358306103735360,25248,320,0,2112,101590735623880,101590735654317,115,4,31,121,60,1,3,0,27808,128
10,4096,2,writeback,1789358306103706944,1789358306103735104,25824,288,0,1888,101590735623192,101590735654032,115,4,31,121,60,1,3,1,28160,160
10,4096,2,writeback,1789358306103605056,1789358306103645216,34464,448,0,5120,101777951343507,101777951383628,116,5,7,122,61,0,0,0,40160,128
10,4096,2,writeback,1789358306103605056,1789358306103644672,34432,384,0,4544,101777951343526,101777951383051,116,5,7,122,61,0,0,1,39616,256
10,4096,2,writeback,1789358306103645344,1789358306103676096,25696,384,0,4544,101777951383761,101777951416990,116,5,15,122,61,0,1,0,30752,128
10,4096,2,writeback,1789358306103644832,1789358306103675488,26208,352,0,3936,101777951383218,101777951416341,116,5,15,122,61,0,1,1,30656,160
10,4096,2,writeback,1789358306103676224,1789358306103707232,25856,384,0,4640,101777951417123,101777951450948,116,5,23,122,61,0,2,0,31008,128
10,4096,2,writeback,1789358306103675648,1789358306103706976,26400,352,0,4384,101777951416486,101777951450651,116,5,23,122,61,0,2,1,31328,192
10,4096,2,writeback,1789358306103707360,1789358306103735456,25568,320,0,2112,101777951451082,101777951482061,116,5,31,122,61,0,3,0,28096,96
10,4096,2,writeback,1789358306103707104,1789358306103735232,25824,288,0,1888,101777951450796,101777951481786,116,5,31,122,61,0,3,1,28128,128
10,4096,2,writeback,1789358306103605024,1789358306103644640,34464,352,0,4576,101777951343484,101777951383011,117,5,7,123,61,1,0,0,39616,224
10,4096,2,writeback,1789358306103605056,1789358306103644960,34464,384,0,4960,101777951343501,101777951383372,117,5,7,123,61,1,0,1,39904,96
10,4096,2,writeback,1789358306103644768,1789358306103676384,26240,320,0,4896,101777951383144,101777951417281,117,5,15,123,61,1,1,0,31616,160
10,4096,2,writeback,1789358306103645088,1789358306103675744,25952,352,0,4224,101777951383505,101777951416593,117,5,15,123,61,1,1,1,30656,128
10,4096,2,writeback,1789358306103676480,1789358306103707360,25568,352,0,4768,101777951417414,101777951451067,117,5,23,123,61,1,2,0,30880,192
10,4096,2,writeback,1789358306103675872,1789358306103706720,26208,320,0,4192,101777951416726,101777951450374,117,5,23,123,61,1,2,1,30848,128
10,4096,2,writeback,1789358306103707488,1789358306103735488,25440,320,0,2112,101777951451200,101777951482077,117,5,31,123,61,1,3,0,28000,128
10,4096,2,writeback,1789358306103706848,1789358306103735232,26080,288,0,1888,101777951450507,101777951481792,117,5,31,123,61,1,3,1,28384,128
10,4096,2,writeback,1789358306103605056,1789358306103643616,33920,352,0,4096,101843338894916,101843338934145,118,6,7,124,62,0,0,0,38560,192
10,4096,2,writeback,1789358306103605056,1789358306103644128,33856,320,0,4704,101843338894935,101843338934701,118,6,7,124,62,0,0,1,39072,192
10,4096,2,writeback,1789358306103643776,1789358306103674752,26432,352,0,4064,101843338934290,101843338968152,118,6,15,124,62,0,1,0,30976,128
10,4096,2,writeback,1789358306103644224,1789358306103675328,25952,384,0,4608,101843338934835,101843338968785,118,6,15,124,62,0,1,1,31104,160
10,4096,2,writeback,1789358306103674880,1789358306103706848,26784,384,0,4640,101843338968297,101843339003282,118,6,23,124,62,0,2,0,31968,160
10,4096,2,writeback,1789358306103675456,1789358306103706240,26272,384,0,3968,101843338968918,101843339002590,118,6,23,124,62,0,2,1,30784,160
10,4096,2,writeback,1789358306103706976,1789358306103735232,25728,320,0,2112,101843339003416,101843339034632,118,6,31,124,62,0,3,0,28256,96
10,4096,2,writeback,1789358306103706368,1789358306103735008,26304,288,0,1920,101843339002737,101843339034354,118,6,31,124,62,0,3,1,28640,128
10,4096,2,writeback,1789358306103605024,1789358306103644064,33952,352,0,4640,101843338894893,101843338934651,119,6,7,125,62,1,0,0,39040,96
10,4096,2,writeback,1789358306103605024,1789358306103643584,33920,352,0,4064,101843338894910,101843338934100,119,6,7,125,62,1,0,1,38560,224
10,4096,2,writeback,1789358306103644192,1789358306103675264,26016,384,0,4576,101843338934784,101843338968700,119,6,15,125,62,1,1,0,31072,96
10,4096,2,writeback,1789358306103643712,1789358306103674720,26496,320,0,4064,101843338934233,101843338968104,119,6,15,125,62,1,1,1,31008,128
10,4096,2,writeback,1789358306103675392,1789358306103706816,26336,384,0,4608,101843338968833,101843339003228,119,6,23,125,62,1,2,0,31424,96
10,4096,2,writeback,1789358306103674848,1789358306103706176,26880,320,0,4000,101843338968237,101843339002533,119,6,23,125,62,1,2,1,31328,128
10,4096,2,writeback,1789358306103706944,1789358306103735232,25760,288,0,2112,101843339003361,101843339034653,119,6,31,125,62,1,3,0,28288,128
10,4096,2,writeback,1789358306103706304,1789358306103735008,26400,288,0,1888,101843339002666,101843339034368,119,6,31,125,62,1,3,1,28704,128
10,4096,2,writeback,1789358306103605056,1789358306103645056,34400,448,0,5056,101839459935558,101839459975726,120,7,7,126,63,0,0,0,40000,96
10,4096,2,writeback,1789358306103605056,1789358306103644480,34368,384,0,4448,101839459935577,101839459975104,120,7,7,126,63,0,0,1,39424,224
10,4096,2,writeback,1789358306103645248,1789358306103675904,25152,416,0,5024,101839459975906,101839460009198,120,7,15,126,63,0,1,0,30656,64
10,4096,2,writeback,1789358306103644608,1789358306103675328,25792,352,0,4448,101839459975250,101839460008536,120,7,15,126,63,0,1,1,30720,128
10,4096,2,writeback,1789358306103676064,1789358306103706528,25312,384,0,4608,101839460009331,101839460042577,120,7,23,126,63,0,2,0,30464,160
10,4096,2,writeback,1789358306103675456,1789358306103705952,25920,384,0,4096,101839460008681,101839460041936,120,7,23,126,63,0,2,1,30496,96
10,4096,2,writeback,1789358306103706656,1789358306103734912,25728,352,0,2080,101839460042712,101839460073883,120,7,31,126,63,0,3,0,28256,96
10,4096,2,writeback,1789358306103706080,1789358306103734688,26304,288,0,1888,101839460042081,101839460073608,120,7,31,126,63,0,3,1,28608,128
10,4096,2,writeback,1789358306103605024,1789358306103645056,34400,352,0,5088,101839459935534,101839459975709,121,7,7,127,63,1,0,0,40032,192
10,4096,2,writeback,1789358306103605056,1789358306103644448,34368,352,0,4480,101839459935554,101839459975061,121,7,7,127,63,1,0,1,39392,192
10,4096,2,writeback,1789358306103645184,1789358306103675904,25216,384,0,5024,101839459975842,101839460009196,121,7,15,127,63,1,1,0,30720,96
10,4096,2,writeback,1789358306103644576,1789358306103675360,25824,352,0,4480,101839459975194,101839460008558,121,7,15,127,63,1,1,1,30784,128
10,4096,2,writeback,1789358306103676064,1789358306103706496,25312,352,0,4640,101839460009329,101839460042530,121,7,23,127,63,1,2,0,30432,128
10,4096,2,writeback,1789358306103675488,1789358306103705920,25920,320,0,4096,101839460008691,101839460041903,121,7,23,127,63,1,2,1,30432,96
10,4096,2,writeback,1789358306103706592,1789358306103734912,25760,320,0,2080,101839460042663,101839460073901,121,7,31,127,63,1,3,0,28320,160
10,4096,2,writeback,1789358306103706048,1789358306103734688,26336,320,0,1888,101839460042036,101839460073616,121,7,31,127,63,1,3,1,28640,96
10,4096,2,mma,1789358306116554560,1789358306116586592,23200,3904,32,0,101808267647905,101808267681344,142,0,0,0,0,0,0,0,32032,4896
10,4096,2,mma,1789358306116554560,1789358306116586592,22880,3872,64,0,101808267647897,101808267681346,142,0,0,0,0,0,0,1,32032,5216
10,4096,2,mma,1789358306116586816,1789358306116617664,22304,3488,32,0,101808267681595,101808267715291,142,0,8,0,0,0,1,0,30848,5024
10,4096,2,mma,1789358306116586848,1789358306116617664,22112,3808,32,0,101808267681599,101808267715294,142,0,8,0,0,0,1,1,30816,4864
10,4096,2,mma,1789358306116617888,1789358306116648768,22240,3616,64,0,101808267715541,101808267749325,142,0,16,0,0,0,2,0,30880,4960
10,4096,2,mma,1789358306116617888,1789358306116648768,22400,3680,64,0,101808267715545,101808267749332,142,0,16,0,0,0,2,1,30880,4736
10,4096,2,mma,1789358306116648992,1789358306116679648,22240,3712,64,0,101808267749586,101808267783179,142,0,24,0,0,0,3,0,30656,4640
10,4096,2,mma,1789358306116648992,1789358306116679648,22080,3808,64,0,101808267749593,101808267783175,142,0,24,0,0,0,3,1,30656,4704
10,4096,2,mma,1789358306116554592,1789358306116586944,23104,3712,64,0,101590749450770,101590749484040,144,1,0,2,1,0,0,0,32352,5472
10,4096,2,mma,1789358306116554592,1789358306116586976,22752,3744,32,0,101590749450762,101590749484072,144,1,0,2,1,0,0,1,32384,5856
10,4096,2,mma,1789358306116587200,1789358306116618208,21824,3936,64,0,101590749484297,101590749517514,144,1,8,2,1,0,1,0,31008,5184
10,4096,2,mma,1789358306116587232,1789358306116618112,21280,3648,64,0,101590749484337,101590749517404,144,1,8,2,1,0,1,1,30880,5888
10,4096,2,mma,1789358306116618464,1789358306116649120,21952,3776,64,0,101590749517777,101590749550918,144,1,16,2,1,0,2,0,30656,4864
10,4096,2,mma,1789358306116618336,1789358306116648992,21888,3776,32,0,101590749517655,101590749550791,144,1,16,2,1,0,2,1,30656,4960
10,4096,2,mma,1789358306116649344,1789358306116680160,21824,3712,64,0,101590749551181,101590749584626,144,1,24,2,1,0,3,0,30816,5216
10,4096,2,mma,1789358306116649216,1789358306116680160,22080,3840,64,0,101590749551042,101590749584629,144,1,24,2,1,0,3,1,30944,4960
10,4096,2,mma,1789358306116554592,1789358306116586656,23168,3616,64,0,101808267647926,101808267681411,146,2,0,4,2,0,0,0,32064,5216
10,4096,2,mma,1789358306116554592,1789358306116586656,23072,3872,64,0,101808267647918,101808267681413,146,2,0,4,2,0,0,1,32064,5056
10,4096,2,mma,1789358306116586912,1789358306116617664,22208,3584,64,0,101808267681668,101808267715293,146,2,8,4,2,0,1,0,30752,4896
10,4096,2,mma,1789358306116586912,1789358306116617664,22208,3680,64,0,101808267681673,101808267715285,146,2,8,4,2,0,1,1,30752,4800
10,4096,2,mma,1789358306116617888,1789358306116648768,22400,3744,64,0,101808267715541,101808267749321,146,2,16,4,2,0,2,0,30880,4672
10,4096,2,mma,1789358306116617888,1789358306116648768,22208,3648,64,0,101808267715534,101808267749327,146,2,16,4,2,0,2,1,30880,4960
10,4096,2,mma,1789358306116648992,1789358306116679680,22272,3616,32,0,101808267749570,101808267783191,146,2,24,4,2,0,3,0,30688,4768
10,4096,2,mma,1789358306116648992,1789358306116679648,22208,3776,32,0,101808267749575,101808267783175,146,2,24,4,2,0,3,1,30656,4640
10,4096,2,mma,1789358306116554592,1789358306116586720,23136,3776,32,0,101808267647907,101808267681480,0,3,0,6,3,0,0,0,32128,5184
10,4096,2,mma,1789358306116554560,1789358306116586720,23616,3872,32,0,101808267647899,101808267681488,0,3,0,6,3,0,0,1,32160,4640
10,4096,2,mma,1789358306116586944,1789358306116617664,21984,3712,32,0,101808267681729,101808267715297,0,3,8,6,3,0,1,0,30720,4992
10,4096,2,mma,1789358306116586976,1789358306116617664,22176,3808,32,0,101808267681739,101808267715304,0,3,8,6,3,0,1,1,30688,4672
10,4096,2,mma,1789358306116617888,1789358306116648768,22560,3744,64,0,101808267715547,101808267749325,0,3,16,6,3,0,2,0,30880,4512
10,4096,2,mma,1789358306116617888,1789358306116648768,22400,3616,64,0,101808267715552,101808267749333,0,3,16,6,3,0,2,1,30880,4800
10,4096,2,mma,1789358306116648992,1789358306116679680,22208,3776,64,0,101808267749588,101808267783187,0,3,24,6,3,0,3,0,30688,4640
10,4096,2,mma,1789358306116648992,1789358306116679648,22144,3840,64,0,101808267749595,101808267783176,0,3,24,6,3,0,3,1,30656,4608
10,4096,2,mma,1789358306116554560,1789358306116586752,22464,3840,32,0,101809359430438,101809359463789,2,4,0,8,4,0,0,0,32192,5856
10,4096,2,mma,1789358306116554560,1789358306116586784,22112,3904,64,0,101809359430430,101809359463826,2,4,0,8,4,0,0,1,32224,6144
10,4096,2,mma,1789358306116586976,1789358306116618016,22368,3744,64,0,101809359464041,101809359497727,2,4,8,8,4,0,1,0,31040,4864
10,4096,2,mma,1789358306116587040,1789358306116618016,22464,3776,32,0,101809359464088,101809359497729,2,4,8,8,4,0,1,1,30976,4704
10,4096,2,mma,1789358306116618240,1789358306116648960,21856,3584,64,0,101809359497976,101809359531474,2,4,16,8,4,0,2,0,30720,5216
10,4096,2,mma,1789358306116618240,1789358306116648960,21696,3744,64,0,101809359497980,101809359531477,2,4,16,8,4,0,2,1,30720,5216
10,4096,2,mma,1789358306116649184,1789358306116679872,21952,3584,64,0,101809359531726,101809359565198,2,4,24,8,4,0,3,0,30688,5088
10,4096,2,mma,1789358306116649216,1789358306116679872,21856,3808,64,0,101809359531756,101809359565206,2,4,24,8,4,0,3,1,30656,4928
10,4096,2,mma,1789358306116554560,1789358306116586816,23168,3904,64,0,101808528276194,101808528309559,4,5,0,10,5,0,0,0,32256,5120
10,4096,2,mma,1789358306116554560,1789358306116586816,22624,3904,64,0,101808528276186,101808528309561,4,5,0,10,5,0,0,1,32256,5664
10,4096,2,mma,1789358306116587040,1789358306116618080,22304,3744,64,0,101808528309810,101808528343415,4,5,8,10,5,0,1,0,31040,4928
10,4096,2,mma,1789358306116587104,1789358306116618080,22336,3584,32,0,101808528309857,101808528343420,4,5,8,10,5,0,1,1,30976,5024
10,4096,2,mma,1789358306116618304,1789358306116648960,22144,3808,64,0,101808528343663,101808528376977,4,5,16,10,5,0,2,0,30656,4640
10,4096,2,mma,1789358306116618304,1789358306116648960,21984,3904,64,0,101808528343668,101808528376979,4,5,16,10,5,0,2,1,30656,4704
10,4096,2,mma,1789358306116649248,1789358306116680032,22112,3584,32,0,101808528377258,101808528410761,4,5,24,10,5,0,3,0,30784,5056
10,4096,2,mma,1789358306116649280,1789358306116680032,22112,3616,32,0,101808528377322,101808528410763,4,5,24,10,5,0,3,1,30752,4992
10,4096,2,mma,1789358306116554592,1789358306116586848,22720,3936,32,0,101564016525417,101564016558552,6,6,0,12,6,0,0,0,32256,5568
10,4096,2,mma,1789358306116554592,1789358306116586848,22656,3968,64,0,101564016525409,101564016558554,6,6,0,12,6,0,0,1,32256,5568
10,4096,2,mma,1789358306116587072,1789358306116617728,21696,3968,64,0,101564016558804,101564016591926,6,6,8,12,6,0,1,0,30656,4928
10,4096,2,mma,1789358306116587072,1789358306116617728,21440,3968,32,0,101564016558811,101564016591928,6,6,8,12,6,0,1,1,30656,5216
10,4096,2,mma,1789358306116617952,1789358306116648672,22176,3616,64,0,101564016592189,101564016625607,6,6,16,12,6,0,2,0,30720,4864
10,4096,2,mma,1789358306116618016,1789358306116648672,22304,3616,64,0,101564016592254,101564016625609,6,6,16,12,6,0,2,1,30656,4672
10,4096,2,mma,1789358306116648896,1789358306116679744,22272,3744,32,0,101564016625856,101564016659512,6,6,24,12,6,0,3,0,30848,4800
10,4096,2,mma,1789358306116648928,1789358306116679744,22272,3840,32,0,101564016625860,101564016659508,6,6,24,12,6,0,3,1,30816,4672
10,4096,2,mma,1789358306116554560,1789358306116587040,22688,3968,64,0,101590749450753,101590749484134,8,7,0,14,7,0,0,0,32480,5760
10,4096,2,mma,1789358306116554560,1789358306116587040,22688,3808,64,0,101590749450745,101590749484136,8,7,0,14,7,0,0,1,32480,5920
10,4096,2,mma,1789358306116587264,1789358306116618208,21728,3840,32,0,101590749484385,101590749517518,8,7,8,14,7,0,1,0,30944,5344
10,4096,2,mma,1789358306116587296,1789358306116618208,21792,3840,32,0,101590749484389,101590749517522,8,7,8,14,7,0,1,1,30912,5248
10,4096,2,mma,1789358306116618432,1789358306116649344,21824,3776,32,0,101590749517768,101590749551184,8,7,16,14,7,0,2,0,30912,5280
10,4096,2,mma,1789358306116618464,1789358306116649344,21696,3744,32,0,101590749517775,101590749551186,8,7,16,14,7,0,2,1,30880,5408
10,4096,2,mma,1789358306116649600,1789358306116680192,21280,3744,64,0,101590749551465,101590749584652,8,7,24,14,7,0,3,0,30592,5504
10,4096,2,mma,1789358306116649664,1789358306116680192,21056,3744,64,0,101590749551512,101590749584654,8,7,24,14,7,0,3,1,30528,5664
10,4096,2,mma,1789358306116554624,1789358306116586432,22592,4096,64,0,101777965377686,101777965410922,10,0,1,16,8,0,0,0,31808,5056
10,4096,2,mma,1789358306116554624,1789358306116586432,22656,4096,32,0,101777965377678,101777965410920,10,0,1,16,8,0,0,1,31808,5024
10,4096,2,mma,1789358306116586688,1789358306116617536,22400,3776,64,0,101777965411172,101777965444869,10,0,9,16,8,0,1,0,30848,4608
10,4096,2,mma,1789358306116586688,1789358306116617536,22208,3712,64,0,101777965411183,101777965444872,10,0,9,16,8,0,1,1,30848,4864
10,4096,2,mma,1789358306116617760,1789358306116648864,22688,3840,64,0,101777965445117,101777965479147,10,0,17,16,8,0,2,0,31104,4512
10,4096,2,mma,1789358306116617760,1789358306116648864,22624,3648,64,0,101777965445121,101777965479150,10,0,17,16,8,0,2,1,31104,4768
10,4096,2,mma,1789358306116649088,1789358306116679648,22144,3648,64,0,101777965479402,101777965512838,10,0,25,16,8,0,3,0,30560,4704
10,4096,2,mma,1789358306116649120,1789358306116679616,22208,3584,32,0,101777965479412,101777965512826,10,0,25,16,8,0,3,1,30496,4672
10,4096,2,mma,1789358306116554624,1789358306116586432,23040,3872,64,0,101843352984840,101843353018390,12,1,1,18,9,0,0,0,31808,4832
10,4096,2,mma,1789358306116554624,1789358306116586432,22976,3680,32,0,101843352984832,101843353018388,12,1,1,18,9,0,0,1,31808,5120
10,4096,2,mma,1789358306116586656,1789358306116617536,22496,3616,32,0,101843353018643,101843353052490,12,1,9,18,9,0,1,0,30880,4736
10,4096,2,mma,1789358306116586656,1789358306116617536,22432,3776,64,0,101843353018639,101843353052496,12,1,9,18,9,0,1,1,30880,4608
10,4096,2,mma,1789358306116617792,1789358306116648416,21920,3872,64,0,101843353052744,101843353086277,12,1,17,18,9,0,2,0,30624,4768
10,4096,2,mma,1789358306116617792,1789358306116648416,22176,3872,64,0,101843353052751,101843353086282,12,1,17,18,9,0,2,1,30624,4512
10,4096,2,mma,1789358306116648640,1789358306116679264,21952,3552,64,0,101843353086539,101843353120059,12,1,25,18,9,0,3,0,30624,5056
10,4096,2,mma,1789358306116648640,1789358306116679264,22080,3680,32,0,101843353086531,101843353120056,12,1,25,18,9,0,3,1,30624,4832
10,4096,2,mma,1789358306116554624,1789358306116586432,22720,4032,64,0,101839473999021,101839474032173,14,2,1,20,10,0,0,0,31808,4992
10,4096,2,mma,1789358306116554624,1789358306116586432,22656,3936,64,0,101839473999013,101839474032169,14,2,1,20,10,0,0,1,31808,5152
10,4096,2,mma,1789358306116586688,1789358306116617376,22176,3712,32,0,101839474032428,101839474066018,14,2,9,20,10,0,1,0,30688,4768
10,4096,2,mma,1789358306116586656,1789358306116617408,22208,3616,32,0,101839474032422,101839474066023,14,2,9,20,10,0,1,1,30752,4896
10,4096,2,mma,1789358306116617632,1789358306116648320,22432,3840,32,0,101839474066268,101839474099879,14,2,17,20,10,0,2,0,30688,4384
10,4096,2,mma,1789358306116617632,1789358306116648320,22176,4032,64,0,101839474066273,101839474099884,14,2,17,20,10,0,2,1,30688,4416
10,4096,2,mma,1789358306116648544,1789358306116679200,22240,3712,32,0,101839474100128,101839474133704,14,2,25,20,10,0,3,0,30656,4672
10,4096,2,mma,1789358306116648576,1789358306116679200,21888,3744,64,0,101839474100151,101839474133702,14,2,25,20,10,0,3,1,30624,4928
10,4096,2,mma,1789358306116554592,1789358306116586656,23072,3872,64,0,101808267647936,101808267681420,16,3,1,22,11,0,0,0,32064,5056
10,4096,2,mma,1789358306116554592,1789358306116586656,23360,4000,64,0,101808267647930,101808267681391,16,3,1,22,11,0,0,1,32064,4640
10,4096,2,mma,1789358306116586912,1789358306116617472,22048,3584,32,0,101808267681668,101808267715081,16,3,9,22,11,0,1,0,30560,4896
10,4096,2,mma,1789358306116586880,1789358306116617472,21984,3744,64,0,101808267681641,101808267715089,16,3,9,22,11,0,1,1,30592,4800
10,4096,2,mma,1789358306116617696,1789358306116648480,22528,3584,64,0,101808267715331,101808267749031,16,3,17,22,11,0,2,0,30784,4608
10,4096,2,mma,1789358306116617696,1789358306116648480,22336,3680,64,0,101808267715338,101808267749023,16,3,17,22,11,0,2,1,30784,4704
10,4096,2,mma,1789358306116648704,1789358306116679200,21952,3776,64,0,101808267749284,101808267782683,16,3,25,22,11,0,3,0,30496,4704
10,4096,2,mma,1789358306116648704,1789358306116679232,21856,3808,64,0,101808267749277,101808267782691,16,3,25,22,11,0,3,1,30528,4800
10,4096,2,mma,1789358306116554592,1789358306116586752,22816,3872,64,0,101809359430464,101809359463798,18,4,1,24,12,0,0,0,32160,5408
10,4096,2,mma,1789358306116554592,1789358306116586752,22784,3936,64,0,101809359430458,101809359463796,18,4,1,24,12,0,0,1,32160,5376
10,4096,2,mma,1789358306116587008,1789358306116618016,22336,3744,32,0,101809359464051,101809359497728,18,4,9,24,12,0,1,0,31008,4896
10,4096,2,mma,1789358306116586976,1789358306116618016,22560,3776,32,0,101809359464047,101809359497730,18,4,9,24,12,0,1,1,31040,4672
10,4096,2,mma,1789358306116618240,1789358306116648960,21824,3712,64,0,101809359497977,101809359531476,18,4,17,24,12,0,2,0,30720,5120
10,4096,2,mma,1789358306116618240,1789358306116648960,21984,3776,32,0,101809359497991,101809359531479,18,4,17,24,12,0,2,1,30720,4928
10,4096,2,mma,1789358306116649184,1789358306116679872,22144,3584,32,0,101809359531731,101809359565198,18,4,25,24,12,0,3,0,30688,4928
10,4096,2,mma,1789358306116649216,1789358306116679872,21920,3712,32,0,101809359531735,101809359565207,18,4,25,24,12,0,3,1,30656,4992
10,4096,2,mma,1789358306116554592,1789358306116586816,22848,3968,64,0,101808528276220,101808528309572,20,5,1,26,13,0,0,0,32224,5344
10,4096,2,mma,1789358306116554592,1789358306116586816,23104,3808,32,0,101808528276214,101808528309570,20,5,1,26,13,0,0,1,32224,5280
10,4096,2,mma,1789358306116587072,1789358306116618080,22336,3584,64,0,101808528309832,101808528343396,20,5,9,26,13,0,1,0,31008,5024
10,4096,2,mma,1789358306116587072,1789358306116618080,22400,3680,64,0,101808528309828,101808528343401,20,5,9,26,13,0,1,1,31008,4864
10,4096,2,mma,1789358306116618304,1789358306116649024,22144,3744,64,0,101808528343644,101808528377044,20,5,17,26,13,0,2,0,30720,4768
10,4096,2,mma,1789358306116618304,1789358306116649088,22208,3680,64,0,101808528343649,101808528377099,20,5,17,26,13,0,2,1,30784,4832
10,4096,2,mma,1789358306116649280,1789358306116680032,22112,3808,64,0,101808528377318,101808528410771,20,5,25,26,13,0,3,0,30752,4768
10,4096,2,mma,1789358306116649344,1789358306116680032,21920,3744,64,0,101808528377381,101808528410769,20,5,25,26,13,0,3,1,30688,4960
10,4096,2,mma,1789358306116554624,1789358306116586880,22848,3936,32,0,101564016525447,101564016558580,22,6,1,28,14,0,0,0,32256,5440
10,4096,2,mma,1789358306116554624,1789358306116586848,22560,4064,64,0,101564016525441,101564016558571,22,6,1,28,14,0,0,1,32224,5536
10,4096,2,mma,1789358306116587104,1789358306116617728,21984,3872,64,0,101564016558828,101564016591957,22,6,9,28,14,0,1,0,30624,4704
10,4096,2,mma,1789358306116587104,1789358306116617792,22016,3840,32,0,101564016558819,101564016591998,22,6,9,28,14,0,1,1,30688,4800
10,4096,2,mma,1789358306116617952,1789358306116648608,22048,3744,32,0,101564016592207,101564016625516,22,6,17,28,14,0,2,0,30656,4832
10,4096,2,mma,1789358306116618016,1789358306116648608,21888,3712,64,0,101564016592263,101564016625519,22,6,17,28,14,0,2,1,30592,4928
10,4096,2,mma,1789358306116648832,1789358306116679744,22368,3456,64,0,101564016625782,101564016659503,22,6,25,28,14,0,3,0,30912,5024
10,4096,2,mma,1789358306116648832,1789358306116679744,22464,3648,64,0,101564016625769,101564016659507,22,6,25,28,14,0,3,1,30912,4736
10,4096,2,mma,1789358306116554592,1789358306116586976,23296,3872,32,0,101590749450773,101590749484084,24,7,1,30,15,0,0,0,32384,5184
10,4096,2,mma,1789358306116554592,1789358306116586976,22592,3840,32,0,101590749450767,101590749484086,24,7,1,30,15,0,0,1,32384,5920
10,4096,2,mma,1789358306116587232,1789358306116618240,22432,3840,64,0,101590749484335,101590749517532,24,7,9,30,15,0,1,0,31008,4672
10,4096,2,mma,1789358306116587232,1789358306116618240,22080,3712,64,0,101590749484339,101590749517535,24,7,9,30,15,0,1,1,31008,5152
10,4096,2,mma,1789358306116618464,1789358306116649344,22144,3776,32,0,101590749517781,101590749551192,24,7,17,30,15,0,2,0,30880,4928
10,4096,2,mma,1789358306116618464,1789358306116649312,22048,3552,64,0,101590749517786,101590749551148,24,7,17,30,15,0,2,1,30848,5184
10,4096,2,mma,1789358306116649600,1789358306116680128,21696,3872,64,0,101590749551474,101590749584595,24,7,25,30,15,0,3,0,30528,4896
10,4096,2,mma,1789358306116649536,1789358306116680160,21568,3872,64,0,101590749551399,101590749584644,24,7,25,30,15,0,3,1,30624,5120
10,4096,2,mma,1789358306116554624,1789358306116586464,22560,4000,64,0,101777965377705,101777965410931,26,0,2,32,16,0,0,0,31840,5216
10,4096,2,mma,1789358306116554624,1789358306116586432,22624,4128,64,0,101777965377699,101777965410923,26,0,2,32,16,0,0,1,31808,4992
10,4096,2,mma,1789358306116586688,1789358306116617568,22240,3712,64,0,101777965411180,101777965444923,26,0,10,32,16,0,1,0,30880,4864
10,4096,2,mma,1789358306116586688,1789358306116617568,22400,3872,32,0,101777965411172,101777965444925,26,0,10,32,16,0,1,1,30880,4576
10,4096,2,mma,1789358306116617792,1789358306116648864,22464,3840,64,0,101777965445173,101777965479143,26,0,18,32,16,0,2,0,31072,4704
10,4096,2,mma,1789358306116617792,1789358306116648864,22432,3680,32,0,101777965445177,101777965479147,26,0,18,32,16,0,2,1,31072,4928
10,4096,2,mma,1789358306116649088,1789358306116679616,22112,3648,64,0,101777965479399,101777965512831,26,0,26,32,16,0,3,0,30528,4704
10,4096,2,mma,1789358306116649088,1789358306116679648,22016,3744,32,0,101777965479408,101777965512839,26,0,26,32,16,0,3,1,30560,4768
10,4096,2,mma,1789358306116554656,1789358306116586304,22944,3712,32,0,101843352984860,101843353018250,28,1,2,34,17,0,0,0,31648,4960
10,4096,2,mma,1789358306116554624,1789358306116586304,22944,3680,64,0,101843352984854,101843353018248,28,1,2,34,17,0,0,1,31680,4992
10,4096,2,mma,1789358306116586560,1789358306116617568,22368,3680,32,0,101843353018508,101843353052510,28,1,10,34,17,0,1,0,31008,4928
